id_1,float_1,float_2,category_1,category_2,bool_1,timestamp_1,string_1
3934,0.5975523391277142,0.9165756077349343,category_6578,category_1,True,2010-10-09,label_17
3935,0.3494327691883844,0.593809193918136,category_3196,category_20,False,2010-10-10,label_3
3936,0.7194011379431268,0.9587800662567092,category_4192,category_3,False,2010-10-11,label_124
3937,0.569634112741505,0.2318578344121175,category_784,category_7,True,2010-10-12,label_180
3938,0.5049314830889067,0.8324839444632648,category_1897,category_13,False,2010-10-13,label_90
3939,0.8125624293822684,0.8210175399437881,category_1306,category_1,True,2010-10-14,label_65
3940,0.7797707444885885,0.8849477090137933,category_4509,category_16,True,2010-10-15,label_18
3941,0.4416206587674776,0.12395561504365804,category_3887,category_3,True,2010-10-16,label_19
3942,0.6689748430932025,0.3205911190783548,category_3881,category_12,True,2010-10-17,label_129
3943,0.5885763016113271,0.07058232968340694,category_1485,category_6,False,2010-10-18,label_87
3944,0.337810555258953,0.7237112376786287,category_6053,category_19,True,2010-10-19,label_37
3945,0.18004731559154197,0.5900457597489811,category_1921,category_15,False,2010-10-20,label_172
3946,0.5533544518011959,0.4470070206664928,category_125,category_18,True,2010-10-21,label_198
3947,0.32367452692191134,0.8910860817450609,category_617,category_5,False,2010-10-22,label_180
3948,0.7636878074019355,0.1879538697912604,category_4296,category_2,False,2010-10-23,label_162
3949,0.8445799014629709,0.35641664198577927,category_978,category_6,False,2010-10-24,label_48
3950,0.6598104996714784,0.7936016088065118,category_7508,category_17,False,2010-10-25,label_69
3951,0.26167533842895985,0.33471333792948743,category_4,category_16,False,2010-10-26,label_30
3952,0.4873731511759488,0.7174919315442718,category_6439,category_9,True,2010-10-27,label_140
3953,0.9357786670487674,0.06727343526533625,category_3288,category_19,True,2010-10-28,label_125
3954,0.43071467363014404,0.34460980470723845,category_5232,category_3,True,2010-10-29,label_1
3955,0.28949776025903784,0.1827299004080134,category_7614,category_18,True,2010-10-30,label_108
3956,0.7926502368218714,0.055150091695325254,category_192,category_6,False,2010-10-31,label_15
3957,0.9593271935836645,0.9688599953116162,category_6413,category_10,False,2010-11-01,label_171
3958,0.5771901259931848,0.08088160120971999,category_4787,category_4,True,2010-11-02,label_34
3959,0.6117846804342152,0.2538821113368861,category_2536,category_10,True,2010-11-03,label_58
3960,0.58090273071662,0.3008559750046932,category_3940,category_6,True,2010-11-04,label_161
3961,0.6080680124782896,0.4122070701636158,category_5150,category_8,False,2010-11-05,label_138
3962,0.7747501136567065,0.38037998425824504,category_7194,category_6,False,2010-11-06,label_154
3963,0.4256369414215494,0.9306534454935922,category_7506,category_20,True,2010-11-07,label_12
3964,0.5116579119328246,0.7123208167088481,category_4926,category_10,True,2010-11-08,
3965,,0.6941171279488468,category_4937,category_17,False,2010-11-09,label_43
3966,0.512708496463693,0.7928001492310617,category_6651,category_11,True,2010-11-10,label_26
3967,0.8549781904799337,0.13602739517790463,category_7520,category_19,False,2010-11-11,label_173
3968,0.08486668449181689,0.3853853565078039,category_6986,category_13,False,2010-11-12,label_180
3969,0.9075201467381748,0.16538945823306528,category_6171,category_13,True,2010-11-13,label_20
3970,0.13842961076564753,0.46110324773350986,category_5282,category_11,True,2010-11-14,label_98
3971,0.45407171655812384,0.3853610094440014,category_2450,category_17,False,2010-11-15,label_193
3972,0.5773956083007801,0.050271154837752685,category_312,category_19,True,2010-11-16,label_117
3973,0.979465941772093,0.6219462024899275,category_3000,category_19,False,2010-11-17,label_45
3974,0.6800019536833493,0.43739542258966746,category_3114,category_14,True,2010-11-18,label_145
3975,0.5948313642671751,0.941411904977913,category_6532,category_4,True,2010-11-19,label_116
3976,0.6397849783567636,0.18402392075539642,category_1912,category_1,True,2010-11-20,label_98
3977,0.36298658157220354,0.232920698836798,category_3086,category_19,True,2010-11-21,label_142
3978,,0.36060629085865004,category_5736,category_1,True,2010-11-22,
3979,0.9456047378501654,0.7155624080398262,category_7388,category_17,True,2010-11-23,label_151
3980,,0.731398897574566,category_2378,category_19,True,2010-11-24,label_97
3981,0.05642562553603492,0.3855864794407524,category_332,category_7,True,2010-11-25,label_154
3982,0.21744308705662652,0.5695234580743497,category_2460,category_13,True,2010-11-26,label_58
3983,0.05125895413379522,0.611454185951572,category_4228,category_3,True,2010-11-27,label_120
3984,0.8606348095686128,0.9291380366831932,category_3813,category_4,False,2010-11-28,label_165
3985,0.35653444512554,0.4589927409108622,category_3269,category_3,False,2010-11-29,label_63
3986,0.8966104810221026,0.457587735193269,category_2056,category_5,True,2010-11-30,label_83
3987,0.5016447952209653,0.7524416928607154,category_3872,category_1,False,2010-12-01,label_197
3988,0.06039117328607557,0.11579683996039236,category_6666,category_9,True,2010-12-02,label_94
3989,0.8751924048812185,0.7400924253952086,category_1111,category_18,True,2010-12-03,label_73
3990,0.22195901413712915,0.1797200991897231,category_2086,category_10,True,2010-12-04,label_38
3991,0.7219980255494568,0.35063023138355776,category_3350,category_9,True,2010-12-05,label_194
3992,0.03418316907519514,0.10106807864688738,category_692,category_1,False,2010-12-06,label_124
3993,0.02257605469785906,0.16782979646377683,category_1172,category_6,True,2010-12-07,label_187
3994,0.34186921569307294,0.48497292530653,category_6247,category_20,True,2010-12-08,label_54
3995,0.5460456103820622,0.9061619181613915,category_7657,category_4,False,2010-12-09,label_7
3996,0.8203141153081721,0.07727149932177924,category_6760,category_7,True,2010-12-10,label_106
3997,0.9558064047948812,0.30466366637792974,category_4703,category_12,True,2010-12-11,label_136
3998,0.050413897350451986,0.3248195780672537,category_2003,category_11,True,2010-12-12,label_112
3999,0.19156880217186156,0.9206241837765706,category_1342,category_8,True,2010-12-13,label_184
4000,0.6034745582294528,0.6581530640082773,category_7759,category_3,True,2010-12-14,label_63
4001,0.5123299824968094,0.23015344802150317,category_2194,category_19,False,2010-12-15,label_23
4002,0.45906189476824555,0.4627199578562753,category_1442,category_20,True,2010-12-16,label_171
4003,0.8691105486011869,0.4118585678817749,category_2738,category_1,True,2010-12-17,label_58
4004,0.802482913133894,0.9598183625513608,category_6926,category_15,True,2010-12-18,label_145
4005,0.45266317465708894,0.6286653194944054,category_2199,category_9,False,2010-12-19,label_169
4006,0.21909374642888624,0.29365633823167314,category_3657,category_18,True,2010-12-20,label_186
4007,0.02994173892459362,0.069599206647745,category_6918,category_18,False,2010-12-21,label_193
4008,0.34877685264428215,0.9622338738704475,category_5570,category_15,False,2010-12-22,label_114
4009,0.7779497185667522,0.03910879947637691,category_41,category_18,False,2010-12-23,
4010,0.080914479344532,0.020111457590718973,category_3936,category_18,True,2010-12-24,label_84
4011,0.7864077410392537,0.9941091247851155,category_3289,category_20,False,2010-12-25,label_8
4012,0.1888384748793105,0.9165211626796865,category_7943,category_15,True,2010-12-26,label_167
4013,0.9042186538756599,0.02751882112607773,category_3620,category_7,True,2010-12-27,label_59
4014,0.12321743024049248,0.7901305530046298,category_4840,category_20,False,2010-12-28,label_49
4015,0.3216584825868235,0.8864419878443343,category_6855,category_19,True,2010-12-29,label_50
4016,0.3187456469063612,0.42602464154744546,category_2972,category_18,True,2010-12-30,label_18
4017,0.9976487615617867,0.05484304912686,category_830,category_19,False,2010-12-31,label_130
4018,,0.8621780148825295,category_1598,category_17,False,2011-01-01,label_18
4019,0.7439424093235989,0.8368940673630036,category_2939,category_16,True,2011-01-02,label_188
4020,0.3442798138695946,0.7729872486079689,category_2929,category_5,False,2011-01-03,label_37
4021,,0.4794182114589288,category_6537,category_14,True,2011-01-04,label_65
4022,0.6414682239255933,0.19277429442284433,category_4859,category_10,False,2011-01-05,label_199
4023,0.510906791158123,0.7868927190810426,category_3630,category_11,False,2011-01-06,label_75
4024,0.22550456054765977,0.5141097202460713,category_3343,category_18,True,2011-01-07,label_172
4025,0.16692365510675833,0.805234429592406,category_6958,category_20,True,2011-01-08,label_133
4026,0.943695301007131,0.29785402436631603,category_2556,category_8,True,2011-01-09,label_107
4027,0.6018597739206101,0.7388863295862842,category_3249,category_5,True,2011-01-10,label_19
4028,0.45275941416566146,0.1710321198838618,category_2041,category_15,True,2011-01-11,label_165
4029,0.42764328645557237,0.9406247749956508,category_5045,category_3,True,2011-01-12,label_57
4030,0.9102608384427305,0.5791115068390955,category_1151,category_6,False,2011-01-13,label_156
4031,0.23542271752378396,0.25054558848594943,category_5058,category_17,True,2011-01-14,label_25
4032,0.2213300088563963,0.2147462685400766,category_7047,category_9,True,2011-01-15,label_36
4033,0.7106267146432914,0.11418034766758767,category_4746,category_8,False,2011-01-16,label_175
4034,,0.4154109923059648,category_3038,category_5,True,2011-01-17,label_193
4035,0.5744871318116062,0.475905724136215,category_6649,category_9,True,2011-01-18,label_99
4036,,0.6930666998354681,category_7740,category_9,True,2011-01-19,label_86
4037,0.9278774982657707,0.8674562627359359,category_486,category_4,True,2011-01-20,label_178
4038,0.8250855062930842,0.49380490435672186,category_6146,category_7,False,2011-01-21,label_30
4039,0.8200277683169461,0.32412620794547675,category_5907,category_7,False,2011-01-22,label_185
4040,0.04218202790669401,0.810052947477879,category_7133,category_18,True,2011-01-23,label_71
4041,0.020881750849962577,0.710616553519595,category_2093,category_18,True,2011-01-24,label_77
4042,0.07110745679500097,0.6286137741233742,category_539,category_12,True,2011-01-25,label_183
4043,0.34421133129272086,0.6818703044079344,category_6655,category_18,True,2011-01-26,label_168
4044,0.32501142426781515,0.5032535845434861,category_3043,category_14,True,2011-01-27,label_35
4045,,0.4194689518340413,category_6543,category_5,False,2011-01-28,label_135
4046,0.8422414449499556,0.18732997170457077,category_562,category_20,False,2011-01-29,label_119
4047,0.8347897017278743,0.9959367853505676,category_7287,category_15,True,2011-01-30,label_1
4048,0.4830261858334107,0.024144369685892175,category_221,category_20,True,2011-01-31,label_61
4049,0.5589287267732117,0.058028599334626896,category_7210,category_8,True,2011-02-01,label_49
4050,0.43640660392014197,0.7762471090651221,category_1449,category_8,False,2011-02-02,label_13
4051,0.3693873415577319,0.3568869866335229,category_4158,category_13,True,2011-02-03,label_147
4052,0.08491395235892052,0.21615036961529077,category_2735,category_7,False,2011-02-04,label_72
4053,0.8015104957972687,0.7117144838786231,category_210,category_7,False,2011-02-05,label_97
4054,0.5801138080966006,0.9763579045084585,category_2710,category_7,False,2011-02-06,label_152
4055,0.5454250234133969,0.4195159828200208,category_7713,category_6,False,2011-02-07,label_37
4056,0.5288723979662193,0.98732100335507,category_5644,category_20,False,2011-02-08,label_192
4057,0.16126667055549604,0.8423897099389192,category_745,category_9,False,2011-02-09,label_6
4058,0.8287789105232984,0.9721620622168253,category_2659,category_5,False,2011-02-10,label_56
4059,0.6760120070696686,0.410902684063844,category_5919,category_3,True,2011-02-11,label_66
4060,0.44640568908896217,0.30421465176298645,category_5653,category_18,True,2011-02-12,label_116
4061,0.3546429435481566,0.9866381200493443,category_5408,category_3,True,2011-02-13,label_140
4062,0.07182111458323437,0.11336524034969853,category_3425,category_4,True,2011-02-14,label_126
4063,0.8628138516808243,0.4844558823832552,category_5081,category_2,False,2011-02-15,label_177
4064,0.6235739834111756,0.5734001368098337,category_5696,category_5,True,2011-02-16,label_27
4065,0.7650320357561967,0.8984124912061343,category_7940,category_4,True,2011-02-17,label_156
4066,0.8625498239746539,0.6790459199110168,category_7242,category_4,False,2011-02-18,label_125
4067,0.35141074940002337,0.4851861257258072,category_7288,category_7,True,2011-02-19,label_191
4068,0.40611426248831495,0.33403160876630367,category_1295,category_8,True,2011-02-20,label_176
4069,0.9153466846195478,0.350230115654692,category_6749,category_16,False,2011-02-21,label_49
4070,0.1079934926870264,0.1421893721599723,category_7817,category_12,False,2011-02-22,label_88
4071,0.4476083914045418,0.6926038421555695,category_682,category_14,True,2011-02-23,label_22
4072,0.6438367725710195,0.5482691831033527,category_6952,category_13,True,2011-02-24,label_78
4073,0.13971264691474194,0.5551335192400473,category_5812,category_16,True,2011-02-25,label_191
4074,0.33582900918678216,0.6399733657662847,category_1125,category_11,False,2011-02-26,label_141
4075,0.2640336618422987,0.8781038818862061,category_7438,category_10,True,2011-02-27,label_184
4076,,0.57650971473234,category_7409,category_6,True,2011-02-28,label_148
4077,,0.8379536741040471,category_2880,category_2,False,2011-03-01,label_161
4078,0.20103635985692214,0.972496023617324,category_7316,category_14,False,2011-03-02,label_34
4079,0.9838276690283618,0.49637898618022325,category_5860,category_4,False,2011-03-03,
4080,0.29276435958949953,0.27091467344159814,category_4988,category_11,True,2011-03-04,label_160
4081,0.20417636628420566,0.9115902888611832,category_2074,category_12,True,2011-03-05,label_161
4082,0.8184587363096656,0.38535738780622797,category_1788,category_6,False,2011-03-06,
4083,0.7761953188975921,0.3572764459593535,category_4422,category_8,False,2011-03-07,label_88
4084,0.391379055196285,0.9902910853297174,category_46,category_11,True,2011-03-08,label_172
4085,0.436751999270238,0.4539330824047254,category_4481,category_8,False,2011-03-09,label_120
4086,0.325645469024364,0.4329829815169717,category_6608,category_13,False,2011-03-10,label_3
4087,0.8324129394162513,0.7130213648573108,category_6772,category_9,True,2011-03-11,label_45
4088,0.1603889883650369,0.45089262625936666,category_165,category_15,True,2011-03-12,label_174
4089,0.5160390030914762,0.13704096980830227,category_5037,category_1,True,2011-03-13,label_132
4090,0.3377991421932822,0.7074809242760811,category_2408,category_6,True,2011-03-14,label_27
4091,0.042727155262093586,0.5722720434300874,category_5728,category_17,False,2011-03-15,label_27
4092,0.8925513426548509,0.39553683917968174,category_289,category_11,False,2011-03-16,label_110
4093,0.36087838752298096,0.9975705896212668,category_739,category_16,False,2011-03-17,label_98
4094,0.5263893960091041,0.1103033025630552,category_3706,category_5,False,2011-03-18,label_24
4095,0.3318236092050132,0.17978187283545277,category_5529,category_13,True,2011-03-19,label_88
4096,0.17840288412338923,0.6326104814417125,category_4069,category_13,False,2011-03-20,label_173
4097,0.5140473736305399,0.07546259792114685,category_801,category_16,False,2011-03-21,label_53
4098,0.4658098095875619,0.48919009225364074,category_3411,category_19,False,2011-03-22,label_40
4099,0.7410508900742356,0.17273644530059273,category_5821,category_18,True,2011-03-23,label_98
4100,0.7955328256758063,0.989890409262541,category_6150,category_5,True,2011-03-24,label_129
4101,0.6434350180727908,0.16978126402332672,category_7756,category_10,False,2011-03-25,label_158
4102,0.07970052214042245,0.6221135669854707,category_2428,category_17,True,2011-03-26,label_20
4103,0.24934107604711375,0.4146396133763518,category_3606,category_17,False,2011-03-27,label_14
4104,0.1782434994594908,0.21666834674719715,category_7050,category_15,True,2011-03-28,label_134
4105,0.051722645106049514,0.07555893257208013,category_7176,category_8,True,2011-03-29,label_193
4106,0.7210528537145383,0.39333662405943215,category_5136,category_18,True,2011-03-30,label_22
4107,0.33058443141608185,0.6097648807046433,category_4398,category_8,False,2011-03-31,label_198
4108,0.5168468104343983,0.20443511123275637,category_7138,category_13,True,2011-04-01,label_175
4109,,0.6771073457835373,category_7609,category_4,True,2011-04-02,label_152
4110,0.4340271746547427,0.9957399714893944,category_3638,category_5,False,2011-04-03,label_172
4111,,0.8229219684177883,category_7384,category_10,True,2011-04-04,label_63
4112,0.5369952915173541,0.9555464278772045,category_92,category_20,True,2011-04-05,label_116
4113,0.13816203904149849,0.2414765601636022,category_5945,category_19,True,2011-04-06,label_158
4114,0.09072624275682717,0.3722762962362748,category_2616,category_9,True,2011-04-07,label_83
4115,0.48101228977471966,0.3663902656192707,category_4828,category_10,False,2011-04-08,label_14
4116,0.11229439470900981,0.35488557706683643,category_2539,category_20,True,2011-04-09,label_49
4117,0.6027260440346283,0.6017306784639904,category_6591,category_19,True,2011-04-10,label_106
4118,0.5041436026526285,0.36294576552304336,category_1799,category_17,True,2011-04-11,label_92
4119,0.8457933186827467,0.28167501351019464,category_3586,category_2,True,2011-04-12,label_2
4120,0.6493769324422571,0.7878022449184918,category_3017,category_19,True,2011-04-13,label_146
4121,0.9083703559209554,0.34932701015750556,category_7385,category_12,True,2011-04-14,label_161
4122,0.6598845434086141,0.8372911744299768,category_5444,category_14,False,2011-04-15,label_28
4123,0.8199644775310044,0.12453448283557977,category_7062,category_1,True,2011-04-16,label_96
4124,0.5612093729631317,0.8708760956143804,category_2797,category_4,False,2011-04-17,label_141
4125,0.4768433198504396,0.05785070605354914,category_6788,category_8,True,2011-04-18,label_93
4126,0.8038455588286086,0.45528384277423006,category_2581,category_1,False,2011-04-19,label_20
4127,0.862527249030598,0.7303913219760577,category_1445,category_12,False,2011-04-20,label_24
4128,0.54415965882672,0.9415835362041561,category_2670,category_11,True,2011-04-21,label_131
4129,0.8951832807224562,0.5643187830446209,category_3114,category_12,True,2011-04-22,label_62
4130,0.5273595108952839,0.1130914784701832,category_2137,category_20,False,2011-04-23,label_60
4131,0.7112614816076605,0.4247153653622321,category_7521,category_19,True,2011-04-24,label_108
4132,0.2976703444768255,0.08470451872017515,category_3777,category_11,True,2011-04-25,label_159
4133,0.8185043151432096,0.6246444503928874,category_1478,category_17,True,2011-04-26,label_125
4134,0.06297221211669468,0.40580119222957967,category_3980,category_7,False,2011-04-27,label_156
4135,0.6507217801898906,0.650125134300894,category_7985,category_19,False,2011-04-28,label_108
4136,0.8471794720563196,0.09094778592458308,category_1364,category_9,True,2011-04-29,label_6
4137,0.16981416082560852,0.8292442277930876,category_5118,category_8,False,2011-04-30,label_108
4138,0.1598431589059509,0.30514410695184124,category_1716,category_10,True,2011-05-01,label_65
4139,0.0003381350606673772,0.903028689924286,category_4640,category_17,False,2011-05-02,label_133
4140,0.3857543891642037,0.9020541525079455,category_6551,category_12,True,2011-05-03,label_48
4141,0.33176087182711267,0.5644960312326306,category_99,category_13,False,2011-05-04,label_152
4142,0.9017443644044474,0.9308960647587536,category_3058,category_19,True,2011-05-05,label_185
4143,0.9057499170057999,0.9576450301016329,category_7657,category_18,False,2011-05-06,label_149
4144,0.6624835553622477,0.023963975465355114,category_1543,category_13,False,2011-05-07,label_15
4145,0.629398742241018,0.948475429662205,category_2084,category_8,False,2011-05-08,label_73
4146,0.8795074293828571,0.6499129918505883,category_7115,category_2,False,2011-05-09,label_190
4147,0.6591061876683338,0.5818455724520731,category_748,category_3,True,2011-05-10,label_7
4148,0.1454321581903072,0.7553935921763105,category_5938,category_13,True,2011-05-11,label_156
4149,0.19146923614149514,0.8428235708758373,category_4671,category_11,True,2011-05-12,label_178
4150,0.3235643308724817,0.3235006919936795,category_4702,category_18,False,2011-05-13,label_158
4151,0.832938787564736,0.6648037050929251,category_195,category_14,False,2011-05-14,label_115
4152,,0.3337048496352999,category_896,category_4,True,2011-05-15,label_131
4153,0.7398517169709159,0.5360644135331115,category_5696,category_15,True,2011-05-16,label_179
4154,0.7821778026650156,0.12836675256926944,category_3554,category_16,True,2011-05-17,label_132
4155,0.09449088032435538,0.3777975666430603,category_4418,category_20,False,2011-05-18,label_7
4156,0.6098493025291044,0.4339141433225254,category_4639,category_18,True,2011-05-19,label_54
4157,0.590291142228353,0.4947729563107468,category_5084,category_12,False,2011-05-20,label_123
4158,0.2875079593267703,0.08855846009489121,category_4230,category_11,True,2011-05-21,label_188
4159,0.9920999985321829,0.8413334010513844,category_6876,category_16,True,2011-05-22,label_176
4160,0.015005834418495345,0.9061979632227625,category_7701,category_3,False,2011-05-23,label_170
4161,0.33174057041345495,0.36981853211521354,category_3585,category_4,True,2011-05-24,label_84
4162,0.7776147677283762,0.06807235584153737,category_3568,category_1,False,2011-05-25,label_22
4163,0.3229052068299191,0.5572045248659355,category_2948,category_6,False,2011-05-26,label_58
4164,0.0779062931717841,0.5608508564634048,category_3123,category_20,False,2011-05-27,label_16
4165,0.651551574708489,0.3951738484796631,category_7170,category_3,False,2011-05-28,label_8
4166,0.4193916587052734,0.0005500165422338554,category_4692,category_9,True,2011-05-29,label_87
4167,0.2754876810012511,0.5413362999244142,category_4155,category_9,False,2011-05-30,label_85
4168,0.12062539859795596,0.10531367793068291,category_7348,category_17,True,2011-05-31,label_105
4169,0.9460672836170415,0.49901997224885875,category_3867,category_19,False,2011-06-01,label_146
4170,0.694548870378339,0.30940053769445985,category_1033,category_12,True,2011-06-02,label_104
4171,0.933829411336306,0.29045246731685237,category_5787,category_16,True,2011-06-03,label_129
4172,0.9353993998962835,0.9536836832518167,category_1642,category_20,False,2011-06-04,label_123
4173,0.2612308678576939,0.4182051962280863,category_1987,category_2,False,2011-06-05,label_196
4174,0.07998114612973539,0.13656347559288717,category_5095,category_8,True,2011-06-06,label_8
4175,0.909906982002079,0.8699786533123871,category_1172,category_8,False,2011-06-07,label_47
4176,,0.18233720804910758,category_582,category_17,False,2011-06-08,label_93
4177,0.2891682141584333,0.7779577416449364,category_2592,category_13,False,2011-06-09,label_107
4178,0.37179715626319976,0.2613836000462493,category_5255,category_15,True,2011-06-10,label_80
4179,0.488951689193149,0.1779177985374919,category_4135,category_16,False,2011-06-11,label_152
4180,,0.1446785631244516,category_7626,category_14,True,2011-06-12,label_130
4181,0.07144978084311326,0.7296670610894744,category_7243,category_9,False,2011-06-13,label_38
4182,0.2334079021176041,0.8870344908334024,category_4026,category_5,False,2011-06-14,label_114
4183,0.13169836972093452,0.49021838479392554,category_282,category_3,False,2011-06-15,label_153
4184,0.8775420619728818,0.9290026354921544,category_3506,category_17,True,2011-06-16,label_47
4185,0.4658368208414908,0.20744207949785132,category_5362,category_17,True,2011-06-17,label_104
4186,0.7514479247891044,0.7002597073885349,category_1596,category_12,True,2011-06-18,label_25
4187,0.710929599665231,0.3999390791848507,category_5389,category_6,False,2011-06-19,label_57
4188,0.19146907218784026,0.8406753939446792,category_7419,category_6,True,2011-06-20,label_79
4189,0.5808702159545378,0.7676003202881512,category_4031,category_4,False,2011-06-21,label_35
4190,0.1340313364186294,0.5985972652236314,category_2450,category_8,True,2011-06-22,label_55
4191,0.25277262607528317,0.4843053288118643,category_4696,category_15,False,2011-06-23,label_144
4192,0.730536040241078,0.8441123151617016,category_5880,category_13,True,2011-06-24,label_32
4193,0.309277105104904,0.04651995241482909,category_2735,category_15,True,2011-06-25,label_110
4194,0.7242323713766092,0.013976782987903391,category_5588,category_15,False,2011-06-26,label_130
4195,0.23246996339594272,0.5810810807200752,category_4499,category_17,False,2011-06-27,label_3
4196,0.840746131924333,0.2092346778945291,category_5220,category_18,True,2011-06-28,label_84
4197,0.6819740389934643,0.7953687698917595,category_6656,category_18,False,2011-06-29,label_179
4198,0.769007241548977,0.3880045145222827,category_3836,category_17,False,2011-06-30,label_95
4199,0.8704993158558186,0.25130856992286055,category_2782,category_6,False,2011-07-01,label_70
4200,0.5552457196588251,0.2559478472291895,category_5696,category_6,False,2011-07-02,label_59
4201,0.25777299994679914,0.055910496025529444,category_2141,category_13,True,2011-07-03,label_125
4202,0.4655264405998506,0.9350794651920745,category_536,category_18,False,2011-07-04,label_156
4203,,0.49518035414288053,category_3972,category_20,False,2011-07-05,label_48
4204,0.44541598352388745,0.3202366103481181,category_1067,category_1,True,2011-07-06,label_102
4205,0.4012111743804716,0.28052053514267405,category_6129,category_18,True,2011-07-07,label_84
4206,0.04807463209555041,0.08304811310651772,category_4357,category_16,True,2011-07-08,label_31
4207,0.09650429730072274,0.7767274816277752,category_17,category_15,True,2011-07-09,label_77
4208,0.6418942110266701,0.8909749163358865,category_4601,category_11,False,2011-07-10,label_157
4209,0.054880599823133536,0.7600376283467465,category_4772,category_9,False,2011-07-11,label_128
4210,0.39065223018302786,0.6118670732566952,category_2241,category_17,True,2011-07-12,label_4
4211,0.310637703699445,0.08097987610363222,category_2579,category_10,True,2011-07-13,label_101
4212,0.009766688645592048,0.5139165797835464,category_8000,category_6,True,2011-07-14,label_171
4213,0.07438957540864533,0.11549524956329549,category_333,category_11,False,2011-07-15,label_166
4214,0.8270353055381114,0.2430029270175874,category_4347,category_13,True,2011-07-16,label_114
4215,0.7374305640372897,0.7194364833591356,category_5126,category_8,False,2011-07-17,label_124
4216,0.26725345238367526,0.7236465892017219,category_5891,category_16,True,2011-07-18,label_172
4217,0.7160119478582837,0.5044215310750506,category_3896,category_14,False,2011-07-19,label_102
4218,,0.946025231243718,category_2903,category_11,True,2011-07-20,label_151
4219,0.7292360179516257,0.8037556874938151,category_3783,category_15,False,2011-07-21,label_16
4220,0.12235391024963826,0.35231129043636744,category_1707,category_13,False,2011-07-22,label_91
4221,0.5927709290006687,0.6185599067252052,category_1374,category_20,False,2011-07-23,label_23
4222,0.9977004843937994,0.45883330787504906,category_3177,category_2,True,2011-07-24,label_72
4223,0.9402956739567796,0.3426891641382068,category_2787,category_14,False,2011-07-25,label_197
4224,0.0809577270354902,0.34979627230293353,category_4847,category_15,False,2011-07-26,label_185
4225,0.5940402539688772,0.9370792337525863,category_4695,category_19,False,2011-07-27,label_120
4226,0.47609716423764725,0.23522202218036536,category_5067,category_8,False,2011-07-28,label_104
4227,0.051434826597379524,0.9880855945085044,category_6169,category_13,True,2011-07-29,label_6
4228,0.7043953894126566,0.10890623548705047,category_2584,category_20,False,2011-07-30,label_12
4229,0.5057141556698694,0.8995645479433175,category_4707,category_16,True,2011-07-31,label_10
4230,0.6263421637568909,0.7905604490102212,category_2252,category_1,False,2011-08-01,label_55
4231,,0.590205839025048,category_6041,category_12,True,2011-08-02,label_125
4232,0.1930890389656016,0.7654865206808906,category_7199,category_10,False,2011-08-03,label_6
4233,0.7132318965408898,0.8335565092951625,category_5764,category_19,False,2011-08-04,label_102
4234,,0.7518596071690267,category_2581,category_18,True,2011-08-05,label_146
4235,0.35598529764087505,0.40337996426324685,category_1970,category_14,False,2011-08-06,label_123
4236,0.9839564331741506,0.40400663512038715,category_6889,category_3,False,2011-08-07,label_101
4237,0.21905631574105244,0.4226896471938003,category_3506,category_13,True,2011-08-08,label_155
4238,,0.3219715826677151,category_2960,category_19,False,2011-08-09,label_110
4239,0.7284178621944516,0.01982472749081099,category_4546,category_17,False,2011-08-10,label_70
4240,,0.7063759739076311,category_4988,category_13,True,2011-08-11,label_170
4241,0.9543051771456794,0.4409196810074838,category_2796,category_6,False,2011-08-12,label_180
4242,0.04717077034098738,0.9153725184202708,category_5383,category_6,True,2011-08-13,label_121
4243,0.5680283135560869,0.384182186033424,category_3191,category_13,True,2011-08-14,label_45
4244,0.8024120891703191,0.8768404131724253,category_3333,category_18,True,2011-08-15,label_196
4245,0.7411396408671279,0.6248525552904518,category_6097,category_10,True,2011-08-16,label_198
4246,0.9597312304920771,0.462040409364462,category_2023,category_10,False,2011-08-17,label_44
4247,0.22880724422310106,0.23503711811354033,category_5639,category_7,False,2011-08-18,label_92
4248,0.6161428506697104,0.3703288495719922,category_7619,category_13,True,2011-08-19,label_22
4249,0.13017957054517437,0.8978114139282238,category_4777,category_5,False,2011-08-20,label_166
4250,0.14551965736011274,0.652788570499189,category_4454,category_3,False,2011-08-21,label_1
4251,0.7400949689095283,0.6602634769777377,category_2946,category_9,True,2011-08-22,
4252,0.695427890167585,0.8019825819061227,category_7793,category_6,True,2011-08-23,label_126
4253,0.7750181367715299,0.6243671790354521,category_6529,category_20,False,2011-08-24,label_90
4254,0.8730308306352618,0.5247984083904786,category_5144,category_10,True,2011-08-25,label_173
4255,0.18680136556965632,0.3088542582601169,category_2696,category_8,False,2011-08-26,label_180
4256,0.7151554145002672,0.5467814729029524,category_5825,category_9,True,2011-08-27,label_151
4257,0.8114042316726968,0.7286875811615539,category_4306,category_11,False,2011-08-28,label_54
4258,0.24302695075170222,0.9213624810940771,category_5362,category_11,False,2011-08-29,label_64
4259,0.48929689731190007,0.5381746531042587,category_7082,category_18,False,2011-08-30,label_19
4260,0.3198441810960089,0.6823932470038813,category_1388,category_7,True,2011-08-31,label_42
4261,0.09829724598342804,0.3559484938028661,category_4645,category_20,True,2011-09-01,label_127
4262,0.8602961891097856,0.17912017443238648,category_2642,category_4,False,2011-09-02,label_149
4263,0.7521927947507213,0.7074379437374382,category_4968,category_5,True,2011-09-03,label_7
4264,0.010806547874868011,0.00585912724504245,category_2987,category_6,True,2011-09-04,label_11
